monitorID,longitude,latitude,elevation,timezone,countryCode,stateCode,siteName,agencyName,countyName,msaName,monitorType,siteID,instrumentID,aqsID,pwfslID,pwfslDataIngestSource,telemetryAggregator,telemetryUnitID
060850006_01,-121.849892,37.338202,NA,America/Los_Angeles,US,CA,San Jose - Knox Ave,San Francisco Bay Area AQMD,Santa Clara,"San Jose-Sunnyvale-Santa Clara, CA",NA,060850006,01,060850006,NA,AIRNOW,NA,NA
060990005_01,-120.994212,37.642165,NA,America/Los_Angeles,US,CA,Modesto - 14th Street,California Air Resources Board,Stanislaus,"Modesto, CA",NA,060990005,01,060990005,NA,AIRNOW,NA,NA
201730010_01,-97.3139,37.7011,NA,America/Chicago,US,KS,WHlthDpt,Kansas Dept. of Health and Environment,Sedgwick,"Wichita, KS",NA,201730010,01,201730010,NA,AIRNOW,NA,NA
240230002_01,-79.011902,39.705799,765,America/New_York,US,MD,Piney Run,Maryland Department of the Environment,Garrett,NA,NA,240230002,01,240230002,NA,AIRNOW,NA,NA
360710002_01,-74.0097,41.4994,NA,America/New_York,US,NY,Newburgh,New York Dept. of Environmental Conservation,Orange,"Poughkeepsie-Newburgh-Middletown, NY",NA,360710002,01,360710002,NA,AIRNOW,NA,NA
171971002_01,-88.116474,41.526885,NA,America/Chicago,US,IL,Joliet,Illinois EPA,Will,"Chicago-Naperville-Joliet, IL-IN-WI",NA,171971002,01,171971002,NA,AIRNOW,NA,NA
840560370023_01,-109.53044,41.55643,1860,America/Denver,US,WY,James Town Mobile,Wyoming Department of Environmental Quality,Sweetwater,"Rock Springs, WY",NA,840560370023,01,840560370023,NA,AIRNOW,NA,NA
160010020_01,-116.269409,43.647888,NA,America/Boise,US,ID,Garden City,Idaho Department of Environmental Quality,Ada,NA,NA,160010020,01,160010020,NA,AIRNOW,NA,NA
460710001_01,-101.941109,43.746944,730,America/Denver,US,SD,Badlands,South Dakota Department of Environment and Natural Resources,Jackson,NA,NA,460710001,01,460710001,NA,AIRNOW,NA,NA
482010066_01,-95.6358,29.7233,NA,America/Chicago,US,TX,Houston Westhollow C410,Texas Commission on Environmental Quality,Harris,"Houston-Sugar Land-Baytown, TX",NA,482010066,01,482010066,NA,AIRNOW,NA,NA
482450022_01,-94.3178,29.863952,5,America/Chicago,US,TX,Hamshire C64,Texas Commission on Environmental Quality,Jefferson,"Beaumont-Port Arthur, TX",NA,482450022,01,482450022,NA,AIRNOW,NA,NA
320030602_01,-114.835007,35.969848,713,America/Los_Angeles,US,NV,Garrett Jr. High,Clark County Department of Environment and Sustainability ,Clark,"Las Vegas-Paradise, NV",NA,320030602,01,320030602,NA,AIRNOW,NA,NA
470450004_01,-89.3819,36.0528,NA,America/Chicago,US,TN,DYERSBURG,Tennessee Air Pollution Control Div.,Dyer,"Dyersburg, TN",NA,470450004,01,470450004,NA,AIRNOW,NA,NA
171971011_01,-88.1906,41.2222,NA,America/Chicago,US,IL,BRAIDWD,Illinois EPA,Will,"Chicago-Naperville-Joliet, IL-IN-WI",NA,171971011,01,171971011,NA,AIRNOW,NA,NA
410170120_01,-121.312554,44.063916,1106,America/Los_Angeles,US,OR,Bend - Pump Station,Oregon Dept. of Environmental Quality,Deschutes,"Bend, OR",NA,410170120,01,410170120,NA,AIRNOW,NA,NA
410390059_01,-123.14135,44.067223,129,America/Los_Angeles,US,OR,Eugene - Highway 99,Lane Regional Air Protection Agency,Lane,"Eugene-Springfield, OR",NA,410390059,01,410390059,NA,AIRNOW,NA,NA
300890007_01,-115.323746,47.594395,NA,America/Denver,US,MT,Thompson Falls HS,Montana DEQ,Sanders,NA,NA,300890007,01,300890007,NA,AIRNOW,NA,NA
300830002_01,-104.676864,47.8679,NA,America/Denver,US,MT,Sidney 201,Montana DEQ,Richland,NA,NA,300830002,01,300830002,NA,AIRNOW,NA,NA
530650002_01,-117.988602,47.885201,743,America/Los_Angeles,US,WA,Wellpinit-Spokane Tribe,Washington Department of Ecology,Stevens,NA,NA,530650002,01,530650002,NA,AIRNOW,NA,NA
124CC0119004_01,-135.05875,60.71972,NA,America/Whitehorse,CA,YT,Whitehorse NAPS,Government of Yukon,NA,NA,NA,124CC0119004,01,124CC0119004,NA,AIRNOW,NA,NA
150090025_01,-156.492417,20.869444,NA,Pacific/Honolulu,US,HI,KAHULUI,Hawaii State Dept. of Health,Maui,NA,NA,150090025,01,150090025,NA,AIRNOW,NA,NA
80011G015_01,-100.743844,20.914813,580,America/Mexico_City,MX,GJ,Estación San Miguel de Allende,Secretaría de Medio Ambiente y Ordenamiento Territorial,Guanajuato,NA,NA,80011G015,01,80011G015,NA,AIRNOW,NA,NA
060731008_01,-117.396156,33.217026,16,America/Los_Angeles,US,CA,Camp Pendleton,San Diego APCD,San Diego,"San Diego-Carlsbad-San Marcos, CA",NA,060731008,01,060731008,NA,AIRNOW,NA,NA
040131003_01,-111.8651,33.4105,383,America/Phoenix,US,AZ,Mesa - Brooks Reservoir,Maricopa County Air Quality Department,Maricopa,"Phoenix-Mesa-Scottsdale, AZ",NA,040131003,01,040131003,NA,AIRNOW,NA,NA
340210005_01,-74.742645,40.283092,30,America/New_York,US,NJ,Rider University,New Jersey Dept. of Environmental Protection,Mercer,"Trenton-Ewing, NJ",NA,340210005,01,340210005,NA,AIRNOW,NA,NA
420210011_01,-78.9158,40.3097,NA,America/New_York,US,PA,Johnstown,Pennsylvania Dept. of Environmental Protection,Cambria,"Johnstown, PA",NA,420210011,01,420210011,NA,AIRNOW,NA,NA
421255001_01,-80.42,40.4447,NA,America/New_York,US,PA,Florence,Pennsylvania Dept. of Environmental Protection,Washington,"Pittsburgh, PA",NA,421255001,01,421255001,NA,AIRNOW,NA,NA
171132003_01,-88.9975,40.5169,NA,America/Chicago,US,IL,NORMAL,Illinois EPA,Mc Lean,"Bloomington-Normal, IL",NA,171132003,01,171132003,NA,AIRNOW,NA,NA
000020104_01,-63.1306,46.2406,20,America/Halifax,CA,PE,CHARLOTTETOWN,Environment Canada,Prince Edward Island,NA,NA,000020104,01,000020104,NA,AIRNOW,NA,NA
530770016_01,-120.729317,46.375431,655,America/Los_Angeles,US,WA,White Swan-Yakama Tribe,Washington Department of Ecology,Yakima,NA,NA,530770016,01,530770016,NA,AIRNOW,NA,NA
230031100_01,-68.033096,46.6964,165,America/New_York,US,ME,MICMAC,Aroostook Band of Micmacs,Aroostook,NA,NA,230031100,01,230031100,NA,AIRNOW,NA,NA
000091701_01,-117.09111,53.1325,NA,America/Edmonton,CA,AB,Steeper,Alberta Environmental Monitoring and Reporting Agency (AEMERA),Alberta,NA,NA,000091701,01,000091701,NA,AIRNOW,NA,NA
000100202_01,-122.7419,53.9147,602,America/Vancouver,CA,BC,PRG Plaza 400,British Columbia Ministry of Environment,British Columbia,NA,NA,000100202,01,000100202,NA,AIRNOW,NA,NA
000102401_01,-127.1775,54.7831,481,America/Vancouver,CA,BC,Smithers St Josephs,British Columbia Ministry of Environment,British Columbia,NA,NA,000102401,01,000102401,NA,AIRNOW,NA,NA
040213015_01,-112.03705,32.884761,NA,America/Phoenix,US,AZ,Hidden Valley,Pinal County Air Quality Control District,Pinal,NA,NA,040213015,01,040213015,NA,AIRNOW,NA,NA
060270002_01,-118.330835,37.360701,1232,America/Los_Angeles,US,CA,NCore - White Mountain Research Center - OVL,Great Basin Unified Air Pollution Control District,Inyo,"Bishop, CA",NA,060270002,01,060270002,NA,AIRNOW,NA,NA
000052301_01,-74.4819,46.035,400,America/Toronto,CA,QC,Saint-Faustin-Lac-Carré,Canada-Quebec1,Quebec,NA,NA,000052301,01,000052301,NA,AIRNOW,NA,NA
061110007_01,-118.87051,34.21017,NA,America/Los_Angeles,US,CA,Thousand Oaks - Moorpark Road,Ventura County  APCD,Ventura,"Oxnard-Thousand Oaks-Ventura, CA",NA,061110007,01,061110007,NA,AIRNOW,NA,NA
000102503_01,-128.6075,54.5217,NA,America/Vancouver,CA,BC,TERRACE SKEENA MIDDLE SCHOOL,British Columbia Ministry of Environment,British Columbia,NA,NA,000102503,01,000102503,NA,AIRNOW,NA,NA
000101701_01,-122.4922,52.9822,500,America/Vancouver,CA,BC,Quesnel Senior Secondary,British Columbia Ministry of Environment,British Columbia,NA,NA,000101701,01,000101701,NA,AIRNOW,NA,NA
240051007_01,-76.631599,39.462002,120,America/New_York,US,MD,Padonia,Maryland Department of the Environment,Baltimore,"Baltimore-Towson, MD",NA,240051007,01,240051007,NA,AIRNOW,NA,NA
000091501_01,-119.3967,55.1964,NA,America/Edmonton,CA,AB,Beaverlodge,Alberta Environmental Monitoring and Reporting Agency (AEMERA),Alberta,NA,NA,000091501,01,000091501,NA,AIRNOW,NA,NA
840061079998_01,-118.8108,36.1358,NA,America/Los_Angeles,US,CA,Springville,Forest Service,Tulare,NA,NA,840061079998,01,840061079998,NA,AIRNOW,NA,NA
510030001_01,-78.503998,38.076599,177,America/New_York,US,VA,Albemarle HS,Virginia Dept. of Environmental Quality,Albemarle,"Charlottesville, VA",NA,510030001,01,510030001,NA,AIRNOW,NA,NA
060832004_01,-120.456703,34.637798,NA,America/Los_Angeles,US,CA,Lompoc H Street,Santa Barbara County Air Pollution Control District,Santa Barbara,"Santa Barbara-Santa Maria, CA",NA,060832004,01,060832004,NA,AIRNOW,NA,NA
000060904_01,-81.200858,42.974461,NA,America/Toronto,CA,ON,London,Ontario Ministry of the Environment,Ontario,NA,NA,000060904,01,000060904,NA,AIRNOW,NA,NA
530110024_01,-122.58737,45.64336,54,America/Los_Angeles,US,WA,Vancouver-NE 84th Ave,Washington Department of Ecology,Clark,NA,NA,530110024,01,530110024,NA,AIRNOW,NA,NA
401210415_01,-95.794128,34.906082,234,America/Chicago,US,OK,McAlester,Oklahoma Department of Environmental Quality,Pittsburg,"McAlester, OK",NA,401210415,01,401210415,NA,AIRNOW,NA,NA
470370023_01,-86.7386,36.1767,NA,America/Chicago,US,TN,LOCKELAND,Davidson County PCD,Davidson,"Nashville-Davidson--Murfreesboro, TN",NA,470370023,01,470370023,NA,AIRNOW,NA,NA
051430005_01,-94.1167,36.1797,407,America/Chicago,US,AR,SPRNGDLE,Arkansas Department of Environmental Quality,Washington,"Fayetteville-Springdale-Rogers, AR-MO",NA,051430005,01,051430005,NA,AIRNOW,NA,NA
471410005_01,-85.4921,36.1857,NA,America/Chicago,US,TN,Cookeville,Tennessee Air Pollution Control Div.,Putnam,"Cookeville, TN",NA,471410005,01,471410005,NA,AIRNOW,NA,NA
211110075_01,-85.7121,38.1935,NA,America/New_York,US,KY,Near Road,Louisville Metro Air Pollution Control District ,Jefferson,"Louisville, KY-IN",NA,211110075,01,211110075,NA,AIRNOW,NA,NA
181570008_01,-86.8525,40.4316,195,America/Indiana/Indianapolis,US,IN,Lafayette-Greenbush St,Indiana Dept. of Environmental Management,Tippecanoe,"Lafayette, IN",NA,181570008,01,181570008,NA,AIRNOW,NA,NA
340230011_01,-74.429436,40.462181,19,America/New_York,US,NJ,Rutgers University,New Jersey Dept. of Environmental Protection,Middlesex,"New York-Northern New Jersey-Long Island, NY-NJ-PA",NA,340230011,01,340230011,NA,AIRNOW,NA,NA
840550250047_01,-89.43595,43.07378,NA,America/Chicago,US,WI,Madison University Ave,Wisconsin Dept. of Natural Resources,Dane,"Madison, WI",NA,840550250047,01,840550250047,NA,AIRNOW,NA,NA
000061302_01,-79.235,43.1583,NA,America/Toronto,CA,ON,St. Catharines,Ontario Ministry of the Environment,Ontario,NA,NA,000061302,01,000061302,NA,AIRNOW,NA,NA
271377554_01,-92.166946,46.743889,NA,America/Chicago,US,MN,West Duluth,Minnesota Pollution Control Agency,St. Louis,"Duluth, MN-WI",NA,271377554,01,271377554,NA,AIRNOW,NA,NA
000050311_01,-71.36972,46.77417,11,America/New_York,CA,QC,Québec - École Les Primevères,Canada-Quebec1,Quebec,NA,NA,000050311,01,000050311,NA,AIRNOW,NA,NA
380150003_01,-100.7681,46.8253,580,America/Chicago,US,ND,Bismarck Residential,North Dakota Department of Health,Burleigh,"Bismarck, ND",NA,380150003,01,380150003,NA,AIRNOW,NA,NA
121171002_01,-81.31,28.7456,NA,America/New_York,US,FL,Seminole Community College (AG COMP),Florida Dept. of Environmental Protection,Seminole,"Orlando-Kissimmee, FL",NA,121171002,01,121171002,NA,AIRNOW,NA,NA
371590021_01,-80.395039,35.551868,240,America/New_York,US,NC,ROCKWELL,North Carolina DEQ - Division of Air Quality,Rowan,"Salisbury, NC",NA,371590021,01,371590021,NA,AIRNOW,NA,NA
220150008_01,-93.7492,32.5364,NA,America/Chicago,US,LA,Shreveport Airport,Louisiana Department of Environmental Quality,Bossier,"Shreveport-Bossier City, LA",NA,220150008,01,220150008,NA,AIRNOW,NA,NA
240313001_01,-77.106903,39.114399,124,America/New_York,US,MD,Rockville,Maryland Department of the Environment,Montgomery,"Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,240313001,01,240313001,NA,AIRNOW,NA,NA
360850111_01,-74.1994,40.5802,NA,America/New_York,US,NY,Fresh Kills,New York Dept. of Environmental Conservation,Richmond,"New York-Northern New Jersey-Long Island, NY-NJ-PA",NA,360850111,01,360850111,NA,AIRNOW,NA,NA
320030561_01,-115.11393,36.163962,564,America/Los_Angeles,US,NV,Sunrise Acres,Clark County Department of Environment and Sustainability ,Clark,"Las Vegas-Paradise, NV",NA,320030561,01,320030561,NA,AIRNOW,NA,NA
150012016_01,-155.4689,19.2065,NA,Pacific/Honolulu,US,HI,Pahala,Hawaii State Dept. of Health,Hawaii,"Hilo, HI",NA,150012016,01,150012016,NA,AIRNOW,NA,NA
800151041_01,-99.2045,19.529,2312,America/Mexico_City,MX,MX,Tlalnepantla,Red de Monitoreo de la Calidad del Aire de la Ciudad de Mexico,Mexico State,NA,NA,800151041,01,800151041,NA,AIRNOW,NA,NA
060190011_01,-119.77321,36.78538,97,America/Los_Angeles,US,CA,Fresno - Garland,California Air Resources Board,Fresno,NA,NA,060190011,01,060190011,NA,AIRNOW,NA,NA
000102102_01,-123.9939,49.2008,122,America/Vancouver,CA,BC,Nanaimo Labieux Road,British Columbia Ministry of Environment,British Columbia,NA,NA,000102102,01,000102102,NA,AIRNOW,NA,NA
000030901_01,-62.6953,45.6819,NA,America/Halifax,CA,NS,PICTOU,Environment Canada,Nova Scotia,NA,NA,000030901,01,000030901,NA,AIRNOW,NA,NA
550250041_01,-89.3572,43.1008,NA,America/Chicago,US,WI,MADISON EAST,Wisconsin Dept. of Natural Resources,Dane,"Madison, WI",NA,550250041,01,550250041,NA,AIRNOW,NA,NA
371190045_01,-80.874084,35.213171,NA,America/New_York,US,NC,Remount,Mecklenburg County Air Quality,Mecklenburg,"Charlotte-Gastonia-Concord, NC-SC",NA,371190045,01,371190045,NA,AIRNOW,NA,NA
540390020_01,-81.621161,38.346258,NA,America/New_York,US,WV,CHARLESTON,West Virginia Division of Air Quality - Wheeling,Kanawha,NA,NA,540390020,01,540390020,NA,AIRNOW,NA,NA
060953002_01,-121.9617,38.3525,NA,America/Los_Angeles,US,CA,Vacaville,Yolo-Solano AQMD,Solano,"Vallejo-Fairfield, CA",NA,060953002,01,060953002,NA,AIRNOW,NA,NA
120861016_01,-80.2156,25.7947,NA,America/New_York,US,FL,Miami Fire Station #5,Florida Dept. of Environmental Protection,Miami - Dade,"Miami-Fort Lauderdale-Miami Beach, FL",NA,120861016,01,120861016,NA,AIRNOW,NA,NA
271377550_01,-92.0892,46.8183,NA,America/Chicago,US,MN,Duluth-WDSE,Minnesota Pollution Control Agency,St. Louis,"Duluth, MN-WI",NA,271377550,01,271377550,NA,AIRNOW,NA,NA
190450019_01,-90.211899,41.823101,NA,America/Chicago,US,IA,"Clinton, Chancy Park",Iowa DNR,Clinton,"Clinton, IA",NA,190450019,01,190450019,NA,AIRNOW,NA,NA
060850005_01,-121.8947,37.3483,10,America/Los_Angeles,US,CA,San Jose - Jackson St.,San Francisco Bay Area AQMD,Santa Clara,"San Jose-Sunnyvale-Santa Clara, CA",NA,060850005,01,060850005,NA,AIRNOW,NA,NA
360050112_01,-73.886703,40.814701,NA,America/New_York,US,NY,Bronx - IS74,New York Dept. of Environmental Conservation,Bronx,"New York-Northern New Jersey-Long Island, NY-NJ-PA",NA,360050112,01,360050112,NA,AIRNOW,NA,NA
360470052_01,-74.018707,40.641819,NA,America/New_York,US,NY,Bklyn - PS 314,New York Dept. of Environmental Conservation,Kings,NA,NA,360470052,01,360470052,NA,AIRNOW,NA,NA
240430009_01,-77.721901,39.565601,164,America/New_York,US,MD,Hagerstown,Maryland Department of the Environment,Washington,"Hagerstown-Martinsburg, MD-WV",NA,240430009,01,240430009,NA,AIRNOW,NA,NA
160570005_01,-116.954597,46.728199,NA,America/Los_Angeles,US,ID,Moscow,Idaho Department of Environmental Quality,Latah,"Moscow, ID",NA,160570005,01,160570005,NA,AIRNOW,NA,NA
300630038_01,-113.476182,47.17563,NA,America/Denver,US,MT,Seeley Elementary School,Montana DEQ,Missoula,NA,NA,300630038,01,300630038,NA,AIRNOW,NA,NA
461030020_01,-103.273777,44.087397,NA,America/Denver,US,SD,Credit Union,South Dakota Department of Environment and Natural Resources,Pennington,"Rapid City, SD",NA,461030020,01,461030020,NA,AIRNOW,NA,NA
482011034_01,-95.2206,29.7681,6,America/Chicago,US,TX,Houston East C1,Texas Commission on Environmental Quality,Harris,"Houston-Sugar Land-Baytown, TX",NA,482011034,01,482011034,NA,AIRNOW,NA,NA
550090005_01,-87.9939,44.5167,NA,America/Chicago,US,WI,GREEN BAY E HIGH,Wisconsin Dept. of Natural Resources,Brown,"Green Bay, WI",NA,550090005,01,550090005,NA,AIRNOW,NA,NA
060659001_01,-117.331027,33.676535,134,America/Los_Angeles,US,CA,Lake Elsinore - W. Flint Street,South Coast AQMD,Riverside,"Riverside-San Bernardino-Ontario, CA",NA,060659001,01,060659001,NA,AIRNOW,NA,NA
230172011_01,-70.5463,44.5514,135,America/New_York,US,ME,Rumford,Maine Dept. of Environmental Protection,Oxford,NA,NA,230172011,01,230172011,NA,AIRNOW,NA,NA
040132001_01,-112.1915,33.5694,350,America/Phoenix,US,AZ,Glendale Community College,Maricopa County Air Quality Department,Maricopa,"Phoenix-Mesa-Scottsdale, AZ",NA,040132001,01,040132001,NA,AIRNOW,NA,NA
530130002_01,-117.985,46.318,464,America/Los_Angeles,US,WA,Dayton-W Main,Washington Department of Ecology,Columbia,NA,NA,530130002,01,530130002,NA,AIRNOW,NA,NA
530251003_01,-119.84595,47.24126,NA,America/Los_Angeles,US,WA,Quincy 3rd,Washington Department of Ecology,Grant,NA,NA,530251003,01,530251003,NA,AIRNOW,NA,NA
840530230001_01,-117.614764,46.474438,NA,America/Los_Angeles,US,WA,Pomeroy-Pataha St,Washington Department of Ecology,Garfield,NA,NA,840530230001,01,840530230001,NA,AIRNOW,NA,NA
CC0050138_01,-73.566872,45.512189,NA,America/New_York,CA,QC,York-Roberval,Canada-Quebec2,NA,NA,NA,CC0050138,01,CC0050138,NA,AIRNOW,NA,NA
410330036_01,-123.64835,42.1617,408,America/Los_Angeles,US,OR,Cave Junction Forest Service,Oregon Dept. of Environmental Quality,Josephine,NA,NA,410330036,01,410330036,NA,AIRNOW,NA,NA
000060512_01,-79.8617,43.256100000000004,NA,America/Toronto,CA,ON,Hamilton Downtown,Ontario Ministry of the Environment,Ontario,NA,NA,000060512,01,000060512,NA,AIRNOW,NA,NA
530410004_01,-122.967323,46.664089,69,America/Los_Angeles,US,WA,Chehalis-Market Blvd,Washington Department of Ecology,Lewis,NA,NA,530410004,01,530410004,NA,AIRNOW,NA,NA
410130100_01,-120.844773,44.299787,874,America/Los_Angeles,US,OR,Prineville - Davidson Park,Oregon Dept. of Environmental Quality,Crook,"Prineville, OR",NA,410130100,01,410130100,NA,AIRNOW,NA,NA
120112003_01,-80.0969,26.2906,NA,America/New_York,US,FL,POMPANO_BEACH,Broward County Environmental Engineering and Permitting  Division,Broward,"Miami-Fort Lauderdale-Miami Beach, FL",NA,120112003,01,120112003,NA,AIRNOW,NA,NA
260810020_01,-85.671097,42.984699,NA,America/Detroit,US,MI,GRAND RAPIDS - MONROE,"Michigan Department of Environment, Great Lakes, and Energy",Kent,"Grand Rapids-Wyoming, MI",NA,260810020,01,260810020,NA,AIRNOW,NA,NA
370350004_01,-81.365556,35.728889,640,America/New_York,US,NC,HICKORY,North Carolina DEQ - Division of Air Quality,Catawba,"Hickory-Lenoir-Morganton, NC",NA,370350004,01,370350004,NA,AIRNOW,NA,NA
420450109_01,-75.413973,39.818715,7,America/New_York,US,PA,Marcus Hook,Pennsylvania Dept. of Environmental Protection,Delaware,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",NA,420450109,01,420450109,NA,AIRNOW,NA,NA
420030008_01,-79.9611,40.4656,274,America/New_York,US,PA,Lawrenceville,Allegheny County,Allegheny,"Pittsburgh, PA",NA,420030008,01,420030008,NA,AIRNOW,NA,NA
480612004_01,-97.1667,26.0733,3,America/Chicago,US,TX,Isla Blanca C323/C667,Texas Commission on Environmental Quality,Cameron,NA,NA,480612004,01,480612004,NA,AIRNOW,NA,NA
011011002_01,-86.263394,32.412811,67,America/Chicago,US,AL,MONTG,Alabama Department of Environmental Management,Montgomery,"Montgomery, AL",NA,011011002,01,011011002,NA,AIRNOW,NA,NA
121030018_01,-82.74,27.7858,NA,America/New_York,US,FL,Azalea,Florida Dept. of Environmental Protection,Pinellas,"Tampa-St. Petersburg-Clearwater, FL",NA,121030018,01,121030018,NA,AIRNOW,NA,NA
100010002_01,-75.5556,38.9847,NA,America/New_York,US,DE,KILLENS,Delaware Dept. of Natural Resources and Environment,Kent,"Dover, DE",NA,100010002,01,100010002,NA,AIRNOW,NA,NA
160150001_01,-115.838557,43.823017,NA,America/Boise,US,ID,Idaho City,Idaho Department of Environmental Quality,Boise,NA,NA,160150001,01,160150001,NA,AIRNOW,NA,NA
320030043_01,-115.253333,36.106389,737,America/Los_Angeles,US,NV,Paul Meyer,Clark County Department of Environment and Sustainability ,Clark,"Las Vegas-Paradise, NV",NA,320030043,01,320030043,NA,AIRNOW,NA,NA
484531068_01,-97.69166,30.35386,195,America/Chicago,US,TX,Austin North Interstate 35 C1068,Texas Commission on Environmental Quality,Travis,"Austin-Round Rock, TX",NA,484531068,01,484531068,NA,AIRNOW,NA,NA
040139997_01,-112.095001,33.503601,316,America/Phoenix,US,AZ,Phoenix JLG Supersite,Arizona Department of Environmental Quality,Maricopa,"Phoenix-Mesa-Scottsdale, AZ",NA,040139997,01,040139997,NA,AIRNOW,NA,NA
MMMT10001_01,-112.642518,45.206448,NA,America/Denver,US,MT,Dillon,Montana DEQ,Mt1,NA,NA,MMMT10001,01,MMMT10001,NA,AIRNOW,NA,NA
060271003_01,-117.871,36.4878,NA,America/Los_Angeles,US,CA,Keeler,Great Basin Unified Air Pollution Control District,Inyo,"Bishop, CA",NA,060271003,01,060271003,NA,AIRNOW,NA,NA
000103502_01,-117.661697,49.317501,NA,America/Vancouver,CA,BC,Castlegar Zinio Park,British Columbia Ministry of Environment,British Columbia,NA,NA,000103502,01,000103502,NA,AIRNOW,NA,NA
